,Model,Condition,Simulation,Phase,Episode,State,Action,RPE,VS1A2,VS1A3,VS2A4,VS2A5,VS3A5,VS3A6,VS4A7,VS5A8,VS6A9,VS7A10,VS8A10,VS9A10,VS10A11
123,ModelBased,Control,1,1,1,8,10,0.0,10.153124999998983,20.306249999979695,14.249999999998575,0.0,0.0,28.4999999999715,14.9999999999985,0.0,29.99999999997,0.0,0.0,0.0,0.0
124,ModelBased,Control,1,1,2,4,7,1.4992451724538114e-12,10.153124999998983,20.306249999979695,14.249999999998575,0.0,0.0,28.4999999999715,14.99999999999985,0.0,29.99999999997,0.0,0.0,0.0,0.0
125,ModelBased,Control,1,1,2,7,10,0.0,10.153124999998983,20.306249999979695,14.249999999999858,0.0,0.0,28.4999999999715,14.99999999999985,0.0,29.99999999997,0.0,0.0,0.0,0.0
126,ModelBased,Control,1,1,3,5,8,0.0,10.153124999999898,20.306249999979695,14.249999999999858,0.0,0.0,28.4999999999715,14.99999999999985,0.0,29.99999999997,0.0,0.0,0.0,0.0
127,ModelBased,Control,1,1,3,8,10,0.0,10.153124999999898,20.306249999979695,14.249999999999858,0.0,0.0,28.4999999999715,14.99999999999985,0.0,29.99999999997,0.0,0.0,0.0,0.0
128,ModelBased,Control,1,1,4,6,9,2.999911430379143e-11,10.153124999999898,20.306249999979695,14.249999999999858,0.0,0.0,28.4999999999715,14.99999999999985,0.0,29.999999999997,0.0,0.0,0.0,0.0
129,ModelBased,Control,1,1,4,9,10,0.0,10.153124999999898,20.306249999979695,14.249999999999858,0.0,0.0,28.49999999999715,14.99999999999985,0.0,29.999999999997,0.0,0.0,0.0,0.0
130,ModelBased,Control,1,1,5,6,9,2.9984903449076228e-12,10.153124999999898,20.306249999997966,14.249999999999858,0.0,0.0,28.49999999999715,14.99999999999985,0.0,29.9999999999997,0.0,0.0,0.0,0.0
131,ModelBased,Control,1,1,5,9,10,0.0,10.153124999999898,20.306249999997966,14.249999999999858,0.0,0.0,28.499999999999716,14.99999999999985,0.0,29.9999999999997,0.0,0.0,0.0,0.0
132,ModelBased,Control,1,1,6,5,8,0.0,10.153124999999898,20.306249999999796,14.249999999999858,0.0,0.0,28.499999999999716,14.99999999999985,0.0,29.9999999999997,0.0,0.0,0.0,0.0
133,ModelBased,Control,1,1,6,8,10,0.0,10.153124999999898,20.306249999999796,14.249999999999858,0.0,0.0,28.499999999999716,14.99999999999985,0.0,29.9999999999997,0.0,0.0,0.0,0.0
134,ModelBased,Control,1,1,7,4,7,1.4921397450962104e-13,10.153124999999898,20.306249999999796,14.249999999999858,0.0,0.0,28.499999999999716,14.999999999999986,0.0,29.9999999999997,0.0,0.0,0.0,0.0
135,ModelBased,Control,1,1,7,7,10,0.0,10.153124999999898,20.306249999999796,14.249999999999986,0.0,0.0,28.499999999999716,14.999999999999986,0.0,29.9999999999997,0.0,0.0,0.0,0.0
136,ModelBased,Control,1,1,8,6,9,2.984279490192421e-13,10.153124999999989,20.306249999999796,14.249999999999986,0.0,0.0,28.499999999999716,14.999999999999986,0.0,29.99999999999997,0.0,0.0,0.0,0.0
137,ModelBased,Control,1,1,8,9,10,0.0,10.153124999999989,20.306249999999796,14.249999999999986,0.0,0.0,28.49999999999997,14.999999999999986,0.0,29.99999999999997,0.0,0.0,0.0,0.0
138,ModelBased,Control,1,1,9,4,7,1.4210854715202004e-14,10.153124999999989,20.306249999999977,14.249999999999986,0.0,0.0,28.49999999999997,14.999999999999998,0.0,29.99999999999997,0.0,0.0,0.0,0.0
139,ModelBased,Control,1,1,9,7,10,0.0,10.153124999999989,20.306249999999977,14.249999999999998,0.0,0.0,28.49999999999997,14.999999999999998,0.0,29.99999999999997,0.0,0.0,0.0,0.0
140,ModelBased,Control,2,1,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,ModelBased,Control,2,1,1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,ModelBased,Control,2,1,1,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,ModelBased,Control,2,1,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,ModelBased,Control,2,1,2,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,ModelBased,Control,2,1,2,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,ModelBased,Control,2,1,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
